SuburbName,ZipCodeNumber,StateCode
BELLARINE,3223,VIC
INDENTED HEAD,3223,VIC
PORTARLINGTON,3223,VIC
ST LEONARDS,3223,VIC
LEOPOLD,3224,VIC
MOOLAP,3224,VIC
POINT LONSDALE,3225,VIC
QUEENSCLIFF,3225,VIC
SWAN BAY,3225,VIC
SWAN ISLAND,3225,VIC
OCEAN GROVE,3226,VIC
BARWON HEADS,3227,VIC
BREAMLEA,3227,VIC
CONNEWARRE,3227,VIC
BELLBRAE,3228,VIC
BELLS BEACH,3228,VIC
JAN JUC,3228,VIC
TORQUAY,3228,VIC
ANGLESEA,3230,VIC
AIREYS INLET,3231,VIC
BIG HILL,3231,VIC
EASTERN VIEW,3231,VIC
FAIRHAVEN,3231,VIC
MOGGS CREEK,3231,VIC
APOLLO BAY,3233,VIC
CAPE OTWAY,3233,VIC
MARENGO,3233,VIC
PETTICOAT CREEK,3233,VIC
SKENES CREEK,3233,VIC
SKENES CREEK NORTH,3233,VIC
GREY RIVER,3234,VIC
KENNETT RIVER,3234,VIC
SEPARATION CREEK,3234,VIC
SUGARLOAF,3234,VIC
WONGARRA,3234,VIC
WYE RIVER,3234,VIC
FORREST,3236,VIC
MOUNT SABINE,3236,VIC
AIRE VALLEY,3237,VIC
BEECH FOREST,3237,VIC
FERGUSON,3237,VIC
GELLIBRAND LOWER,3237,VIC
WATTLE HILL,3237,VIC
WEEAPROINAH,3237,VIC
WYELANGTA,3237,VIC
YUULONG,3237,VIC
GLENAIRE,3238,VIC
HORDERN VALE,3238,VIC
JOHANNA,3238,VIC
LAVERS HILL,3238,VIC
CARLISLE RIVER,3239,VIC
CHAPPLE VALE,3239,VIC
GELLIBRAND,3239,VIC
KENNEDYS CREEK,3239,VIC
BUCKLEY,3240,VIC
GHERANG,3240,VIC
MODEWARRE,3240,VIC
MORIAC,3240,VIC
MOUNT MORIAC,3240,VIC
PARAPARAP,3240,VIC
BAMBRA,3241,VIC
OMBERSLEY,3241,VIC
WENSLEYDALE,3241,VIC
WINCHELSEA,3241,VIC
WINCHELSEA SOUTH,3241,VIC
WURDIBOLUC,3241,VIC
BIRREGURRA,3242,VIC
BARWON DOWNS,3243,VIC
MURROON,3243,VIC
WARNCOORT,3243,VIC
WHOOREL,3243,VIC
ALVIE,3249,VIC
BALINTORE,3249,VIC
BARONGAROOK,3249,VIC
BARONGAROOK WEST,3249,VIC
BARRAMUNGA,3249,VIC
CORAGULAC,3249,VIC
CORUNNUN,3249,VIC
DREEITE,3249,VIC
DREEITE SOUTH,3249,VIC
GERANGAMETE,3249,VIC
IRREWARRA,3249,VIC
IRREWILLIPE,3249,VIC
IRREWILLIPE EAST,3249,VIC
KAWARREN,3249,VIC
LARPENT,3249,VIC
NALANGIL,3249,VIC
ONDIT,3249,VIC
PIRRON YALLOCK,3249,VIC
POMBORNEIT EAST,3249,VIC
SWAN MARSH,3249,VIC
TANYBRYN,3249,VIC
WARRION,3249,VIC
WOOL WOOL,3249,VIC
YEO,3249,VIC
YEODENE,3249,VIC
COLAC,3250,VIC
COLAC EAST,3250,VIC
COLAC WEST,3250,VIC
ELLIMINYT,3250,VIC
BEEAC,3251,VIC
CUNDARE,3251,VIC
CUNDARE NORTH,3251,VIC
EURACK,3251,VIC
WEERING,3251,VIC
COROROOKE,3254,VIC
BOOKAAR,3260,VIC
BOSTOCKS CREEK,3260,VIC
BUNGADOR,3260,VIC
CAMPERDOWN,3260,VIC
CARPENDEIT,3260,VIC
CHOCOLYN,3260,VIC
GNOTUK,3260,VIC
KARIAH,3260,VIC
KOALLAH,3260,VIC
LESLIE MANOR,3260,VIC
POMBORNEIT,3260,VIC
POMBORNEIT NORTH,3260,VIC
SKIBO,3260,VIC
SOUTH PURRUMBETE,3260,VIC
STONYFORD,3260,VIC
TANDAROOK,3260,VIC
TESBURY,3260,VIC
WEERITE,3260,VIC
TERANG,3264,VIC
BOORCAN,3265,VIC
CUDGEE,3265,VIC
DIXIE,3265,VIC
ECKLIN SOUTH,3265,VIC
ELLERSLIE,3265,VIC
FRAMLINGHAM,3265,VIC
FRAMLINGHAM EAST,3265,VIC
GARVOC,3265,VIC
GLENORMISTON NORTH,3265,VIC
GLENORMISTON SOUTH,3265,VIC
KOLORA,3265,VIC
LAANG,3265,VIC
NOORAT,3265,VIC
NOORAT EAST,3265,VIC
PANMURE,3265,VIC
TAROON,3265,VIC
THE SISTERS,3265,VIC
BULLAHARRE,3266,VIC
COBDEN,3266,VIC
COBRICO,3266,VIC
ELINGAMITE,3266,VIC
ELINGAMITE NORTH,3266,VIC
GLENFYNE,3266,VIC
JANCOURT,3266,VIC
JANCOURT EAST,3266,VIC
NAROGHID,3266,VIC
SIMPSON,3266,VIC
AYRFORD,3268,VIC
BRUCKNELL,3268,VIC
COORIEMUNGLE,3268,VIC
COWLEYS CREEK,3268,VIC
CURDIES RIVER,3268,VIC
CURDIEVALE,3268,VIC
HEYTESBURY LOWER,3268,VIC
NEWFIELD,3268,VIC
NIRRANDA,3268,VIC
NIRRANDA EAST,3268,VIC
NIRRANDA SOUTH,3268,VIC
NULLAWARRE,3268,VIC
NULLAWARRE NORTH,3268,VIC
PAARATTE,3268,VIC
THE COVE,3268,VIC
TIMBOON,3268,VIC
TIMBOON WEST,3268,VIC
PORT CAMPBELL,3269,VIC
PRINCETOWN,3269,VIC
WAARRE,3269,VIC
DARLINGTON,3271,VIC
DUNDONNELL,3271,VIC
PURA PURA,3271,VIC
MORTLAKE,3272,VIC
WOORNDOO,3272,VIC
CARAMUT,3274,VIC
MAILORS FLAT,3275,VIC
MINJAH,3276,VIC
WOOLSTHORPE,3276,VIC
ALLANSFORD,3277,VIC
MEPUNGA,3277,VIC
MEPUNGA EAST,3277,VIC
MEPUNGA WEST,3277,VIC
NARINGAL,3277,VIC
NARINGAL EAST,3277,VIC
PURNIM,3278,VIC
PURNIM WEST,3278,VIC
BALLANGEICH,3279,VIC
WANGOOM,3279,VIC
DENNINGTON,3280,VIC
WARRNAMBOOL,3280,VIC
BUSHFIELD,3281,VIC
GRASSMERE,3281,VIC
WINSLOW,3281,VIC
WOODFORD,3281,VIC
ILLOWA,3282,VIC
KOROIT,3282,VIC
CROSSLEY,3283,VIC
KILLARNEY,3283,VIC
KIRKSTALL,3283,VIC
SOUTHERN CROSS,3283,VIC
TARRONE,3283,VIC
TOWER HILL,3283,VIC
WARRONG,3283,VIC
WILLATOOK,3283,VIC
YANGERY,3283,VIC
YARPTURK,3283,VIC
ORFORD,3284,VIC
PORT FAIRY,3284,VIC
CODRINGTON,3285,VIC
NARRAWONG,3285,VIC
ROSEBROOK,3285,VIC
ST HELENS,3285,VIC
TOOLONG,3285,VIC
TYRENDARRA,3285,VIC
TYRENDARRA EAST,3285,VIC
YAMBUK,3285,VIC
CONDAH SWAMP,3286,VIC
KNEBSWORTH,3286,VIC
MACARTHUR,3286,VIC
WARRABKOOK,3286,VIC
GAZETTE,3289,VIC
GERRIGERRUP,3289,VIC
PENSHURST,3289,VIC
PURDEET,3289,VIC
TABOR,3289,VIC
NELSON,3292,VIC
DUNKELD,3294,VIC
KARABEAL,3294,VIC
MIRRANATWA,3294,VIC
MOUTAJUP,3294,VIC
VICTORIA POINT,3294,VIC
VICTORIA VALLEY,3294,VIC
WOODHOUSE,3294,VIC
BYADUK NORTH,3300,VIC
HAMILTON,3300,VIC
BRANXHOLME,3302,VIC
GRASSDALE,3302,VIC
BREAKAWAY CREEK,3303,VIC
CONDAH,3303,VIC
HOTSPUR,3303,VIC
LAKE CONDAH,3303,VIC
WALLACEDALE,3303,VIC
BESSIEBELLE,3304,VIC
DARTMOOR,3304,VIC
DRIK DRIK,3304,VIC
DRUMBORG,3304,VIC
GREENWALD,3304,VIC
HEYWOOD,3304,VIC
HOMERTON,3304,VIC
LYONS,3304,VIC
MILLTOWN,3304,VIC
MUMBANNAR,3304,VIC
MYAMYN,3304,VIC
WINNAP,3304,VIC
ALLESTREE,3305,VIC
BOLWARRA,3305,VIC
CAPE BRIDGEWATER,3305,VIC
CASHMORE,3305,VIC
DUTTON WAY,3305,VIC
GORAE,3305,VIC
GORAE WEST,3305,VIC
HEATHMERE,3305,VIC
MOUNT RICHMOND,3305,VIC
PORTLAND,3305,VIC
PORTLAND NORTH,3305,VIC
PORTLAND WEST,3305,VIC
DIGBY,3309,VIC
MERINO,3310,VIC
TAHARA WEST,3310,VIC
CASTERTON,3311,VIC
CORNDALE,3311,VIC
BAHGALLAH,3312,VIC
BRIMBOAL,3312,VIC
CARAPOOK,3312,VIC
CHETWYND,3312,VIC
DERGHOLM,3312,VIC
DORODONG,3312,VIC
DUNROBIN,3312,VIC
HENTY,3312,VIC
KILLARA,3312,VIC
LAKE MUNDI,3312,VIC
LINDSAY,3312,VIC
NANGEELA,3312,VIC
POOLAIJELO,3312,VIC
POWERS CREEK,3312,VIC
SANDFORD,3312,VIC
STRATHDOWNIE,3312,VIC
WANDO BRIDGE,3312,VIC
WANDO VALE,3312,VIC
WARROCK,3312,VIC
BULART,3314,VIC
CAVENDISH,3314,VIC
GLENISLA,3314,VIC
GRAMPIANS,3314,VIC
MOORALLA,3314,VIC
BRIT BRIT,3315,VIC
CLOVER FLAT,3315,VIC
COLERAINE,3315,VIC
COOJAR,3315,VIC
CULLA,3315,VIC
GRINGEGALGONA,3315,VIC
GRITJURK,3315,VIC
HILGAY,3315,VIC
KONONGWOOTONG,3315,VIC
MELVILLE FOREST,3315,VIC
MUNTHAM,3315,VIC
NAREEN,3315,VIC
PASCHENDALE,3315,VIC
TAHARA BRIDGE,3315,VIC
TARRAYOUKYAN,3315,VIC
TARRENLEA,3315,VIC
WOOTONG VALE,3315,VIC
HARROW,3317,VIC
CHARAM,3318,VIC
CONNEWIRRICOO,3318,VIC
EDENHOPE,3318,VIC
KADNOOK,3318,VIC
LANGKOOP,3318,VIC
PATYAH,3318,VIC
ULLSWATER,3318,VIC
APSLEY,3319,VIC
BENAYEO,3319,VIC
BRINGALBERT,3319,VIC
HESSE,3321,VIC
INVERLEIGH,3321,VIC
WINGEEL,3321,VIC
CRESSY,3322,VIC
BERRYBANK,3323,VIC
DUVERNEY,3323,VIC
FOXHOW,3323,VIC
DERRINALLUM,3325,VIC
LARRALEA,3325,VIC
VITE VITE,3325,VIC
VITE VITE NORTH,3325,VIC
TEESDALE,3328,VIC
ROKEWOOD,3330,VIC
BANNOCKBURN,3331,VIC
GHERINGHAP,3331,VIC
MAUDE,3331,VIC
RUSSELLS BRIDGE,3331,VIC
SHE OAKS,3331,VIC
STEIGLITZ,3331,VIC
SUTHERLANDS CREEK,3331,VIC
LETHBRIDGE,3332,VIC
BAMGANIE,3333,VIC
MEREDITH,3333,VIC
BUNGAL,3334,VIC
CARGERIE,3334,VIC
ELAINE,3334,VIC
MORRISONS,3334,VIC
MOUNT DORAN,3334,VIC
PLUMPTON,3335,VIC
ROCKBANK,3335,VIC
KURUNJANG,3337,VIC
MELTON,3337,VIC
MELTON WEST,3337,VIC
TOOLERN VALE,3337,VIC
BROOKFIELD,3338,VIC
EXFORD,3338,VIC
EYNESBURY,3338,VIC
MELTON SOUTH,3338,VIC
BACCHUS MARSH,3340,VIC
BALLIANG,3340,VIC
BALLIANG EAST,3340,VIC
COIMADAI,3340,VIC
DARLEY,3340,VIC
GLENMORE,3340,VIC
HOPETOUN PARK,3340,VIC
LONG FOREST,3340,VIC
MADDINGLEY,3340,VIC
MERRIMU,3340,VIC
PARWAN,3340,VIC
ROWSLEY,3340,VIC
STAUGHTON VALE,3340,VIC
DALES CREEK,3341,VIC
GREENDALE,3341,VIC
KOROBEIT,3341,VIC
MYRNIONG,3341,VIC
PENTLAND HILLS,3341,VIC
BALLAN,3342,VIC
BEREMBOKE,3342,VIC
BLAKEVILLE,3342,VIC
BUNDING,3342,VIC
COLBROOK,3342,VIC
DURDIDWARRAH,3342,VIC
FISKVILLE,3342,VIC
INGLISTON,3342,VIC
MOUNT WALLACE,3342,VIC
GORDON,3345,VIC
ALFREDTON,3350,VIC
BAKERY HILL,3350,VIC
BALLARAT,3350,VIC
BALLARAT CENTRAL,3350,VIC
BALLARAT EAST,3350,VIC
BALLARAT NORTH,3350,VIC
BALLARAT WEST,3350,VIC
BLACK HILL,3350,VIC
BROWN HILL,3350,VIC
CANADIAN,3350,VIC
EUREKA,3350,VIC
GOLDEN POINT,3350,VIC
INVERMAY PARK,3350,VIC
LAKE WENDOUREE,3350,VIC
LUCAS,3350,VIC
MOUNT CLEAR,3350,VIC
MOUNT HELEN,3350,VIC
MOUNT PLEASANT,3350,VIC
NERRINA,3350,VIC
NEWINGTON,3350,VIC
REDAN,3350,VIC
SOLDIERS HILL,3350,VIC
BERRINGA,3351,VIC
BO PEEP,3351,VIC
CAPE CLEAR,3351,VIC
CARNGHAM,3351,VIC
CHEPSTOWE,3351,VIC
HADDON,3351,VIC
HILLCREST,3351,VIC
ILLABAROOK,3351,VIC
LAKE BOLAC,3351,VIC
MININERA,3351,VIC
MOUNT EMU,3351,VIC
NERRIN NERRIN,3351,VIC
NEWTOWN,3351,VIC
NINTINGBOOL,3351,VIC
PIGGOREET,3351,VIC
PITFIELD,3351,VIC
ROKEWOOD JUNCTION,3351,VIC
ROSS CREEK,3351,VIC
SCARSDALE,3351,VIC
SMYTHES CREEK,3351,VIC
SMYTHESDALE,3351,VIC
SNAKE VALLEY,3351,VIC
SPRINGDALLAH,3351,VIC
STAFFORDSHIRE REEF,3351,VIC
STREATHAM,3351,VIC
WALLINDUC,3351,VIC
WESTMERE,3351,VIC
ADDINGTON,3352,VIC
BALLARAT ROADSIDE DELIVERY,3352,VIC
BLOWHARD,3352,VIC
BOLWARRAH,3352,VIC
BONSHAW,3352,VIC
BREWSTER,3352,VIC
BULLAROOK,3352,VIC
BUNGAREE,3352,VIC
BUNKERS HILL,3352,VIC
BURRUMBEET,3352,VIC
CAMBRIAN HILL,3352,VIC
CARDIGAN,3352,VIC
CARDIGAN VILLAGE,3352,VIC
CHAPEL FLAT,3352,VIC
CLARENDON,3352,VIC
CLARETOWN,3352,VIC
CLARKES HILL,3352,VIC
CORINDHAP,3352,VIC
DEREEL,3352,VIC
DUNNSTOWN,3352,VIC
DURHAM LEAD,3352,VIC
ENFIELD,3352,VIC
ERCILDOUNE,3352,VIC
GARIBALDI,3352,VIC
GLEN PARK,3352,VIC
GLENBRAE,3352,VIC
GONG GONG,3352,VIC
GRENVILLE,3352,VIC
INVERMAY,3352,VIC
LAL LAL,3352,VIC
LAMPLOUGH,3352,VIC
LANGI KAL KAL,3352,VIC
LEARMONTH,3352,VIC
LEIGH CREEK,3352,VIC
LEXTON,3352,VIC
MAGPIE,3352,VIC
MILLBROOK,3352,VIC
MINERS REST,3352,VIC
MOLLONGGHIP,3352,VIC
MOUNT BOLTON,3352,VIC
MOUNT EGERTON,3352,VIC
MOUNT MERCER,3352,VIC
MOUNT ROWAN,3352,VIC
NAPOLEONS,3352,VIC
NAVIGATORS,3352,VIC
POOTILLA,3352,VIC
SCOTCHMANS LEAD,3352,VIC
SCOTSBURN,3352,VIC
SPRINGBANK,3352,VIC
SULKY,3352,VIC
WALLACE,3352,VIC
WARRENHEIP,3352,VIC
WATTLE FLAT,3352,VIC
WAUBRA,3352,VIC
WEATHERBOARD,3352,VIC
WERNETH,3352,VIC
WINDERMERE,3352,VIC
YENDON,3352,VIC
BALLARAT,3353,VIC
LAKE GARDENS,3355,VIC
MITCHELL PARK,3355,VIC
WENDOUREE,3355,VIC
WENDOUREE VILLAGE,3355,VIC
DELACOMBE,3356,VIC
SEBASTOPOL,3356,VIC
HAPPY VALLEY,3360,VIC
LINTON,3360,VIC
MANNIBADAR,3360,VIC
PITTONG,3360,VIC
WILLOWVALE,3360,VIC
BRADVALE,3361,VIC
CARRANBALLAC,3361,VIC
SKIPTON,3361,VIC
CRESWICK,3363,VIC
CRESWICK NORTH,3363,VIC
DEAN,3363,VIC
GLENDARUEL,3363,VIC
LANGDONS HILL,3363,VIC
MOUNT BECKWORTH,3363,VIC
TOURELLO,3363,VIC
ALLENDALE,3364,VIC
ASCOT,3364,VIC
BALD HILLS,3364,VIC
BARKSTEAD,3364,VIC
BLAMPIED,3364,VIC
BROOMFIELD,3364,VIC
CABBAGE TREE,3364,VIC
CAMPBELLTOWN,3364,VIC
COGHILLS CREEK,3364,VIC
GLENDONALD,3364,VIC
JOYCES CREEK,3364,VIC
KINGSTON,3364,VIC
KOOROOCHEANG,3364,VIC
LAWRENCE,3364,VIC
MOUNT PROSPECT,3364,VIC
NEWLYN,3364,VIC
NEWLYN NORTH,3364,VIC
ROCKLYN,3364,VIC
SMEATON,3364,VIC
SMOKEYTOWN,3364,VIC
SPRINGMOUNT,3364,VIC
STRATHLEA,3364,VIC
WERONA,3364,VIC
CLUNES,3370,VIC
GLENGOWER,3370,VIC
MOUNT CAMERON,3370,VIC
ULLINA,3370,VIC
AMHERST,3371,VIC
BURNBANK,3371,VIC
CARALULUP,3371,VIC
DUNACH,3371,VIC
EVANSFORD,3371,VIC
LILLICUR,3371,VIC
MOUNT GLASGOW,3371,VIC
RED LION,3371,VIC
STONY CREEK,3371,VIC
TALBOT,3371,VIC
BEAUFORT,3373,VIC
CHUTE,3373,VIC
CROSS ROADS,3373,VIC
LAKE GOLDSMITH,3373,VIC
LAKE WONGAN,3373,VIC
MAIN LEAD,3373,VIC
MENA PARK,3373,VIC
NERRING,3373,VIC
RAGLAN,3373,VIC
STOCKYARD HILL,3373,VIC
STONELEIGH,3373,VIC
TRAWALLA,3373,VIC
WATERLOO,3373,VIC
GREAT WESTERN,3374,VIC
BALLYROGAN,3375,VIC
BAYINDEEN,3375,VIC
BUANGOR,3375,VIC
MIDDLE CREEK,3375,VIC
ARARAT,3377,VIC
ARMSTRONG,3377,VIC
BULGANA,3377,VIC
CATHCART,3377,VIC
CROWLANDS,3377,VIC
DENICULL CREEK,3377,VIC
DOBIE,3377,VIC
DUNNEWORTHY,3377,VIC
EVERSLEY,3377,VIC
LANGI LOGAN,3377,VIC
MAROONA,3377,VIC
MOUNT COLE,3377,VIC
MOUNT COLE CREEK,3377,VIC
MOYSTON,3377,VIC
NORVAL,3377,VIC
RHYMNEY,3377,VIC
ROCKY POINT,3377,VIC
ROSSBRIDGE,3377,VIC
SHAYS FLAT,3377,VIC
WARRAK,3377,VIC
TATYOON,3378,VIC
YALLA-Y-POORA,3378,VIC
BORNES HILL,3379,VIC
CHATSWORTH,3379,VIC
MAFEKING,3379,VIC
STAVELY,3379,VIC
WICKLIFFE,3379,VIC
WILLAURA,3379,VIC
WILLAURA NORTH,3379,VIC
STAWELL,3380,VIC
STAWELL WEST,3380,VIC
BELLELLEN,3381,VIC
BELLFIELD,3381,VIC
BLACK RANGE,3381,VIC
FYANS CREEK,3381,VIC
HALLS GAP,3381,VIC
ILLAWARRA,3381,VIC
LAKE FYANS,3381,VIC
LAKE LONSDALE,3381,VIC
MOKEPILLY,3381,VIC
MOUNT DRYDEN,3381,VIC
POMONAL,3381,VIC
BARKLY,3384,VIC
CONCONGELLA,3384,VIC
FRENCHMANS,3384,VIC
JOEL JOEL,3384,VIC
JOEL SOUTH,3384,VIC
LANDSBOROUGH,3384,VIC
LANDSBOROUGH WEST,3384,VIC
NAVARRE,3384,VIC
TULKARA,3384,VIC
WATTLE CREEK,3384,VIC
DADSWELLS BRIDGE,3385,VIC
DEEP LEAD,3385,VIC
GLENORCHY,3385,VIC
LEDCOURT,3385,VIC
LUBECK,3385,VIC
RIACHELLA,3385,VIC
ROSES GAP,3385,VIC
WAL WAL,3385,VIC
BANYENA,3388,VIC
RUPANYUP,3388,VIC
KEWELL,3390,VIC
MURTOA,3390,VIC
BOOLITE,3392,VIC
MINYIP,3392,VIC
SHEEP HILLS,3392,VIC
AUBREY,3393,VIC
BANGERANG,3393,VIC
CANNUM,3393,VIC
CRYMELON,3393,VIC
KELLALAC,3393,VIC
LAH,3393,VIC
WARRACKNABEAL,3393,VIC
WILKUR,3393,VIC
WILLENABRINA,3393,VIC
HOPETOUN,3396,VIC
HORSHAM,3400,VIC
BLACKHEATH,3401,VIC
BRIMPAEN,3401,VIC
BUNGALALLY,3401,VIC
CHERRYPOOL,3401,VIC
DOOEN,3401,VIC
DRUNG,3401,VIC
GYMBOWEN,3401,VIC
HAVEN,3401,VIC
JUNG,3401,VIC
KALKEE,3401,VIC
KANAGULK,3401,VIC
KARNAK,3401,VIC
LAHARUM,3401,VIC
LONGERENONG,3401,VIC
LOWER NORTON,3401,VIC
MCKENZIE CREEK,3401,VIC
MOCKINYA,3401,VIC
MURRA WARRA,3401,VIC
NURCOUNG,3401,VIC
NURRABIEL,3401,VIC
PIMPINIO,3401,VIC
QUANTONG,3401,VIC
RIVERSIDE,3401,VIC
ROCKLANDS,3401,VIC
ST HELENS PLAINS,3401,VIC
TELANGATUK EAST,3401,VIC
TOOLONDO,3401,VIC
VECTIS,3401,VIC
WAIL,3401,VIC
WALLUP,3401,VIC
WARTOOK,3401,VIC
WONWONDAH,3401,VIC
ZUMSTEINS,3401,VIC
HORSHAM,3402,VIC
BALMORAL,3407,VIC
ENGLEFIELD,3407,VIC
GATUM,3407,VIC
PIGEON PONDS,3407,VIC
VASEY,3407,VIC
ARAPILES,3409,VIC
CLEAR LAKE,3409,VIC
DOUGLAS,3409,VIC
DUCHEMBEGARRA,3409,VIC
GRASS FLAT,3409,VIC
JILPANGER,3409,VIC
MIGA LAKE,3409,VIC
MITRE,3409,VIC
NATIMUK,3409,VIC
NORADJUHA,3409,VIC
TOOAN,3409,VIC
WOMBELANO,3409,VIC
GOROKE,3412,VIC
MINIMAY,3413,VIC
NEUARPURR,3413,VIC
OZENKADNOOK,3413,VIC
PERONNE,3413,VIC
ANTWERP,3414,VIC
DIMBOOLA,3414,VIC
TARRANYURK,3414,VIC
MIRAM,3415,VIC
BROUGHTON,3418,VIC
GERANG GERUNG,3418,VIC
GLENLEE,3418,VIC
KIATA,3418,VIC
LAWLOIT,3418,VIC
LITTLE DESERT,3418,VIC
LORQUON,3418,VIC
NETHERBY,3418,VIC
NHILL,3418,VIC
YANAC,3418,VIC
KANIVA,3419,VIC
LILLIMUR,3420,VIC
SERVICETON,3420,VIC
TELOPEA DOWNS,3420,VIC
ALBACUTYA,3424,VIC
RAINBOW,3424,VIC
YAAPEET,3424,VIC
DIGGERS REST,3427,VIC
SUNBURY,3429,VIC
WILDWOOD,3429,VIC
CLARKEFIELD,3430,VIC
BOLINDA,3432,VIC
MONEGEETTA,3433,VIC
CHEROKEE,3434,VIC
KERRIE,3434,VIC
ROMSEY,3434,VIC
SPRINGFIELD,3434,VIC
BENLOCH,3435,VIC
GOLDIE,3435,VIC
LANCEFIELD,3435,VIC
NULLA VALE,3435,VIC
BULLENGAROOK,3437,VIC
GISBORNE,3437,VIC
GISBORNE SOUTH,3437,VIC
NEW GISBORNE,3438,VIC
MACEDON,3440,VIC
MOUNT MACEDON,3441,VIC
ASHBOURNE,3442,VIC
CADELLO,3442,VIC
CARLSRUHE,3442,VIC
COBAW,3442,VIC
HESKET,3442,VIC
NEWHAM,3442,VIC
ROCHFORD,3442,VIC
WOODEND,3442,VIC
WOODEND NORTH,3442,VIC
BARFOLD,3444,VIC
BAYNTON,3444,VIC
BAYNTON EAST,3444,VIC
EDGECOMBE,3444,VIC
GLENHOPE,3444,VIC
GREENHILL,3444,VIC
KYNETON,3444,VIC
KYNETON SOUTH,3444,VIC
LANGLEY,3444,VIC
LAURISTON,3444,VIC
LYAL,3444,VIC
METCALFE EAST,3444,VIC
MIA MIA,3444,VIC
PASTORIA,3444,VIC
PASTORIA EAST,3444,VIC
PIPERS CREEK,3444,VIC
REDESDALE,3444,VIC
SIDONIA,3444,VIC
SPRING HILL,3444,VIC
TYLDEN,3444,VIC
TYLDEN SOUTH,3444,VIC
DRUMMOND NORTH,3446,VIC
MALMSBURY,3446,VIC
TARADALE,3447,VIC
ELPHINSTONE,3448,VIC
METCALFE,3448,VIC
SUTTON GRANGE,3448,VIC
CASTLEMAINE,3450,VIC
MOONLIGHT FLAT,3450,VIC
BARKERS CREEK,3451,VIC
CAMPBELLS CREEK,3451,VIC
CHEWTON,3451,VIC
CHEWTON BUSHLANDS,3451,VIC
FARADAY,3451,VIC
FRYERSTOWN,3451,VIC
GLENLUCE,3451,VIC
GOLDEN POINT,3451,VIC
GOWER,3451,VIC
GUILDFORD,3451,VIC
IRISHTOWN,3451,VIC
MCKENZIE HILL,3451,VIC
MUCKLEFORD,3451,VIC
TARILTA,3451,VIC
VAUGHAN,3451,VIC
YAPEEN,3451,VIC
HARCOURT,3453,VIC
HARCOURT NORTH,3453,VIC
RAVENSWOOD,3453,VIC
RAVENSWOOD SOUTH,3453,VIC
BASALT,3460,VIC
DAYLESFORD,3460,VIC
BULLARTO,3461,VIC
BULLARTO SOUTH,3461,VIC
CLYDESDALE,3461,VIC
COOMOORA,3461,VIC
DENVER,3461,VIC
DRUMMOND,3461,VIC
DRY DIGGINGS,3461,VIC
EGANSTOWN,3461,VIC
ELEVATED PLAINS,3461,VIC
FRANKLINFORD,3461,VIC
GLENLYON,3461,VIC
HEPBURN,3461,VIC
HEPBURN SPRINGS,3461,VIC
KORWEINGUBOORA,3461,VIC
LEONARDS HILL,3461,VIC
LYONVILLE,3461,VIC
MOUNT FRANKLIN,3461,VIC
MUSK,3461,VIC
MUSK VALE,3461,VIC
PORCUPINE RIDGE,3461,VIC
SAILORS FALLS,3461,VIC
SAILORS HILL,3461,VIC
SHEPHERDS FLAT,3461,VIC
SPARGO CREEK,3461,VIC
STRANGWAYS,3461,VIC
WHEATSHEAF,3461,VIC
YANDOIT,3461,VIC
YANDOIT HILLS,3461,VIC
BARINGHUP,3463,VIC
BARINGHUP WEST,3463,VIC
BRADFORD,3463,VIC
EASTVILLE,3463,VIC
LAANECOORIE,3463,VIC
MALDON,3463,VIC
NEEREMAN,3463,VIC
NUGGETTY,3463,VIC
TARRENGOWER,3463,VIC
WALMER,3463,VIC
WOODSTOCK WEST,3463,VIC
CARISBROOK,3464,VIC
ADELAIDE LEAD,3465,VIC
ALMA,3465,VIC
BOWENVALE,3465,VIC
BUNG BONG,3465,VIC
COTSWOLD,3465,VIC
CRAIGIE,3465,VIC
DAISY HILL,3465,VIC
FLAGSTAFF,3465,VIC
GOLDEN POINT,3465,VIC
HAVELOCK,3465,VIC
HOMEBUSH,3465,VIC
MAJORCA,3465,VIC
MARYBOROUGH,3465,VIC
MOOLORT,3465,VIC
MOONLIGHT FLAT,3465,VIC
NATTE YALLOCK,3465,VIC
RATHSCAR,3465,VIC
RATHSCAR WEST,3465,VIC
SIMSON,3465,VIC
TIMOR,3465,VIC
TIMOR WEST,3465,VIC
WAREEK,3465,VIC
AVOCA,3467,VIC
AMPHITHEATRE,3468,VIC
MOUNT LONARCH,3468,VIC
ELMHURST,3469,VIC
GLENLOFTY,3469,VIC
GLENLOGIE,3469,VIC
GLENPATRICK,3469,VIC
NOWHERE CREEK,3469,VIC
BET BET,3472,VIC
BETLEY,3472,VIC
BROMLEY,3472,VIC
DUNLUCE,3472,VIC
DUNOLLY,3472,VIC
EDDINGTON,3472,VIC
GOLDSBOROUGH,3472,VIC
INKERMAN,3472,VIC
MCINTYRE,3472,VIC
MOLIAGUL,3472,VIC
MOUNT HOOGHLY,3472,VIC
ARCHDALE,3475,VIC
ARCHDALE JUNCTION,3475,VIC
BEALIBA,3475,VIC
BURKES FLAT,3475,VIC
COCHRANES CREEK,3475,VIC
EMU,3475,VIC
LOGAN,3475,VIC
AVON PLAINS,3477,VIC
BEAZLEYS BRIDGE,3477,VIC
CARAPOOEE,3477,VIC
CARAPOOEE WEST,3477,VIC
COONOOER BRIDGE,3477,VIC
COONOOER WEST,3477,VIC
